"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"478","Mauritania",,"0111","Wheat",2017,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2017,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2017,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2017,3.1,"3.1",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2017,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2017,2.41667,"2.41667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2017,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2017,4.28,"4.28",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2017,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2017,0.1,"0.1",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2017,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2017,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2017,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2017,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2017,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2017,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2017,2.47333,"2.47333",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2017,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2017,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2017,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2017,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2017,1.13333,"1.13333",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2017?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2016,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2016,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2016,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0111","Wheat",2016,3.1,"3.1",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2016,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2016,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2016,2.41667,"2.41667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2016,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0112","Maize (corn)",2016,4.28,"4.28",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2016,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2016,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2016,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2016,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0113","Rice",2016,0.1,"0.1",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2016,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2016,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2016,2.47333,"2.47333",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0114","Sorghum",2016,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2016,1.13333,"1.13333",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2016,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2016,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"478","Mauritania",,"0118","Millet",2016,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2016?metric=prc&download=csv",
"484","Mexico",,"0112","Maize (corn)",2016,3.5,"3.5","506",,"Processing",,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"484","Mexico",,"0112","Maize (corn)",2016,7.7,"7.7","1377",,"Storage",,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"484","Mexico",,"0112","Maize (corn)",2016,7.3,"7.3","1.673",,,,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"484","Mexico",,"0112","Maize (corn)",2016,1.5,"1.5","263",,,,,,"Expert Opinion","ESS",,
"484","Mexico",,"01234","Tomatoes",2016,7.6,"7.6","194271",,"Wholesale",,,,"Expert Opinion","ESS",,
"484","Mexico",,"01234","Tomatoes",2016,10.3,"10.3","331807",,"Harvest",,,,"Expert Opinion","ESS",,
"484","Mexico",,"01234","Tomatoes",2016,13.9,"13.9","400859",,,,,,"Expert Opinion","ESS",,
"484","Mexico",,"01701","Beans, dry",2016,8,"8","94085",,"Harvest",,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"484","Mexico",,"01701","Beans, dry",2016,13.3,"13.3","34087",,"Processing",,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"484","Mexico",,"01701","Beans, dry",2016,2.1,"2.1","21382",,"Stacking",,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"484","Mexico",,"01701","Beans, dry",2016,0.8,"0.8","5750",,"Storage",,,,"Expert Opinion","FAO Technical Assistance Project TCP/MEX/3601/C1- TCPF; Stakeholder meetings, rapid assessment",,
"50","Bangladesh",,"01234","Tomatoes",2018,2.6,"2.6%",,"Retailing","Retail","using improved handling and marketing practices","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01234","Tomatoes",2018,16.7,"16.7%",,"Wholesale","Wholesale","using traditional practices for handling and  marketing","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01234","Tomatoes",2018,29.3,"29.3%",,"Retailing","Retail","using traditional practices for handling and  marketing","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01316","Mangoes, guavas and mangosteens",2018,1.9,"1.9%",,"Wholesale","Wholesale","using traditional practices for handling and  marketing","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01316","Mangoes, guavas and mangosteens",2018,16.3,"16.3%",,"Retailing","Retail","using improved handling and marketing practices","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01316","Mangoes, guavas and mangosteens",2018,16.6,"16.6%",,"Harvesting","Harvest","using traditional practices for handling and  marketing","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01316","Mangoes, guavas and mangosteens",2018,1.6,"1.6%",,"Wholesale","Wholesale","using improved handling and marketing practices","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"01316","Mangoes, guavas and mangosteens",2018,36,"36%",,"Retailing","Retail","using traditional practices for handling and  marketing","","","Case Study","NA (2018), case studies on managing quality, assuring safety and reducing post-harvest losses in fruit and vegetable supply chains in south asian countries",," Reference has been generated automatically"
"50","Bangladesh",,"0113","Rice",2016,11.71,"11.71%",,,"Whole supply chain","Boro Rice","","","Literature Review","NA (2017), Reducing the postharvest losses, especially in developing countries, could be a sustainable solution to increase food availability, reduce pressure on natural resources, eliminate hunger and improve f",,"Adapted from Bala et al Reference has been generated automatically"
"50","Bangladesh",,"0113","Rice",2016,11.59,"11.59%",,,"Whole supply chain","Aus Rice","","","Literature Review","NA (2017), Reducing the postharvest losses, especially in developing countries, could be a sustainable solution to increase food availability, reduce pressure on natural resources, eliminate hunger and improve f",,"Adapted from Bala et al Reference has been generated automatically"
"50","Bangladesh",,"0113","Rice",2016,10.74,"10.74%",,,"Whole supply chain","Aman Rice","","","Literature Review","NA (2017), Reducing the postharvest losses, especially in developing countries, could be a sustainable solution to increase food availability, reduce pressure on natural resources, eliminate hunger and improve f",," Reference has been generated automatically"
"50","Bangladesh",,"01234","Tomatoes",2016,2.6,"2.6",,,"Wholesale",,"tomatoes unmarketable after 5 days (brought from Bogra to Gazipur wholesale market)",,,"FAO/BARI","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf",
"504","Morocco",,"0111","Wheat",2018,16.12,"16.12%",,"Consumption","Households","Middle income household","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco",,"0111","Wheat",2018,13.5,"13.50%",,"Consumption","Households","Low income household","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco",,"0111","Wheat",2018,7.49,"7.49%",,"Consumption","Food Services","Snack restaurant","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco","Tedla","0111","Wheat",2018,8.7,"8.7%",,"Harvesting","Harvest",,"","Number of observations = 320 (80 fields with 4 replications)","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco","CAM Meknes","0111","Wheat",2018,2.4,"2.4%",,"Storage","Storage","60 days storage","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco","Processing unit in Casablanca","0111","Wheat",2018,0.8,"0.8%",,"Storage","Storage","30 days storage","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco","Casablanca","0111","Wheat",2018,1.22,"1.22%",,"Processing","Processing",,"","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco",,"0111","Wheat",2018,15.82,"15.82%",,"Consumption","Households","High income household","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
"504","Morocco",,"0111","Wheat",2018,8.54,"8.54%",,"Consumption","Food Services","Average restaurant","","","Survey","Bartali, El Houssine; Boutfirass, Mohamed; Yigezu, Yigezu Atnafe; Niane, Abdoul Aziz; Boughlala, Mohamed; Belmakki, Mohammed; Halila, Habib (2022), Estimates of Food Losses and Wastes at Each Node of the Wheat Value Chain in Morocco: Implications on Food and Energy Security, Natural Resources, and Greenhouse Gas Emissions",," Reference has been generated automatically"
